Ch1(mA), Ch2(mA), Ch3(mA), Ch4(mA), Ch5(mA), Ch6(mA), Ch7(mA), Ch8(mA), Ch9(mA), Ch10(mA), Ch11(mA), Ch12(mA), Ch13(mA), Ch14(mA), Ch15(mA), Ch16(mA), Channel state, On time, Off time, Pulse number, Pattern, Time, Probeflag
0.3617, 0.6598, 0.567, 0.5718, 0, 0.9042, 0.4545, 0.6647, 0.8407, 1.119, 0.4106, 1.325, 0.9482, 0.7967, 1.305, 0.4057, 1111111111111111, 50, 70, 368, 1/785, 44.19614553451538, False
0.3666, 0.6598, 0.567, 0.5767, 0, 0.9042, 0.4545, 0.6696, 0.8407, 1.124, 0.4106, 1.329, 0.9531, 0.7967, 1.305, 0.4106, 1111111111111111, 50, 70, 369, 1/785, 44.315088510513306, False
0.3666, 0.6549, 0.567, 0.5767, 0, 0.9091, 0.4545, 0.6696, 0.8407, 1.119, 0.4106, 1.325, 0.9482, 0.7967, 1.31, 0.4106, 1111111111111111, 50, 70, 370, 1/785, 44.436607837677, False
0.3666, 0.6647, 0.567, 0.5816, 0, 0.914, 0.4545, 0.6745, 0.8456, 1.119, 0.4106, 1.325, 0.9531, 0.7967, 1.31, 0.4106, 1111111111111111, 50, 70, 371, 1/785, 44.55594277381897, False
0.3666, 0.6598, 0.567, 0.5816, 0, 0.9091, 0.4545, 0.6745, 0.8456, 1.119, 0.4154, 1.325, 0.958, 0.7967, 1.31, 0.4106, 1111111111111111, 50, 70, 372, 1/785, 44.67732501029968, False
0.3666, 0.6598, 0.567, 0.5767, 0, 0.9091, 0.4594, 0.6745, 0.8456, 1.119, 0.4154, 1.325, 0.9531, 0.7967, 1.315, 0.4106, 1111111111111111, 50, 70, 373, 1/785, 44.797736406326294, False
0.3666, 0.6647, 0.5718, 0.5816, 0, 0.9091, 0.4545, 0.6745, 0.8456, 1.119, 0.4106, 1.325, 0.9531, 0.8016, 1.31, 0.4106, 1111111111111111, 50, 70, 374, 1/785, 44.916518449783325, False
0.3666, 0.6647, 0.5718, 0.5816, 0, 0.9091, 0.4643, 0.6745, 0.8456, 1.124, 0.4154, 1.329, 0.9531, 0.8016, 1.315, 0.4106, 1111111111111111, 50, 70, 375, 1/785, 45.038084983825684, False
0.3715, 0.6647, 0.5767, 0.5816, 0, 0.914, 0.4643, 0.6745, 0.8504, 1.119, 0.4154, 1.329, 0.958, 0.8065, 1.315, 0.4154, 1111111111111111, 50, 70, 376, 1/785, 45.158228635787964, False
0.3715, 0.6696, 0.5718, 0.5816, 0, 0.914, 0.4594, 0.6794, 0.8504, 1.124, 0.4154, 1.334, 0.9531, 0.8065, 1.315, 0.4154, 1111111111111111, 50, 70, 377, 1/785, 45.27620315551758, False
0.3715, 0.6647, 0.5767, 0.5816, 0, 0.914, 0.4643, 0.6794, 0.8504, 1.124, 0.4154, 1.329, 0.958, 0.8065, 1.315, 0.4154, 1111111111111111, 50, 70, 378, 1/785, 45.39877772331238, False
0.3715, 0.6647, 0.5767, 0.5816, 0, 0.914, 0.4594, 0.6794, 0.8504, 1.124, 0.4154, 1.329, 0.958, 0.8065, 1.315, 0.4154, 1111111111111111, 50, 70, 379, 1/785, 45.51892447471619, False
0.3715, 0.6696, 0.5767, 0.5816, 0, 0.914, 0.4643, 0.6794, 0.8504, 1.124, 0.4154, 1.334, 0.9629, 0.8065, 1.32, 0.4154, 1111111111111111, 50, 70, 380, 1/785, 45.63797736167908, False
0.3715, 0.6745, 0.5767, 0.5865, 0, 0.9189, 0.4643, 0.6843, 0.8553, 1.124, 0.4203, 1.334, 0.9629, 0.8065, 1.32, 0.4154, 1111111111111111, 50, 70, 381, 1/785, 45.759806632995605, False
0.3715, 0.6696, 0.5767, 0.5865, 0, 0.9189, 0.4643, 0.6843, 0.8553, 1.119, 0.4203, 1.334, 0.9677, 0.8065, 1.32, 0.4154, 1111111111111111, 50, 70, 382, 1/785, 45.8782422542572, False
0.3715, 0.6696, 0.5767, 0.5865, 0, 0.9189, 0.4692, 0.6843, 0.8602, 1.124, 0.4203, 1.334, 0.9629, 0.8113, 1.315, 0.4154, 1111111111111111, 50, 70, 383, 1/785, 45.998587131500244, False
0.3715, 0.6745, 0.5767, 0.5865, 0, 0.9189, 0.4692, 0.6843, 0.8553, 1.124, 0.4203, 1.334, 0.9677, 0.8162, 1.325, 0.4203, 1111111111111111, 50, 70, 384, 1/785, 46.12081575393677, False
0.3763, 0.6745, 0.5816, 0.5865, 0, 0.9189, 0.4692, 0.6843, 0.8602, 1.129, 0.4203, 1.339, 0.9677, 0.8162, 1.32, 0.4203, 1111111111111111, 50, 70, 385, 1/785, 46.23911428451538, False
0.3715, 0.6745, 0.5767, 0.5865, 0, 0.9238, 0.4692, 0.6891, 0.8602, 1.129, 0.4203, 1.334, 0.9677, 0.8162, 1.325, 0.4203, 1111111111111111, 50, 70, 386, 1/785, 46.36119294166565, False
0.3715, 0.6745, 0.5816, 0.5914, 0, 0.9238, 0.4692, 0.6891, 0.8602, 1.124, 0.4203, 1.334, 0.9726, 0.8113, 1.325, 0.4203, 1111111111111111, 50, 70, 387, 1/785, 46.48146629333496, False
0.3715, 0.6745, 0.5767, 0.5914, 0, 0.9238, 0.4692, 0.6891, 0.8602, 1.129, 0.4203, 1.339, 0.9726, 0.8162, 1.325, 0.4203, 1111111111111111, 50, 70, 388, 1/785, 46.599934577941895, False
0.3763, 0.6794, 0.5816, 0.5914, 0, 0.9286, 0.4692, 0.6891, 0.8651, 1.129, 0.4203, 1.339, 0.9726, 0.8162, 1.325, 0.4203, 1111111111111111, 50, 70, 389, 1/785, 46.72191667556763, False
0.3763, 0.6794, 0.5816, 0.5914, 0, 0.9238, 0.4692, 0.6891, 0.8651, 1.124, 0.4252, 1.339, 0.9775, 0.8162, 1.329, 0.4203, 1111111111111111, 50, 70, 390, 1/785, 46.841885566711426, False
0.3763, 0.6794, 0.5816, 0.5914, 0, 0.9286, 0.4741, 0.694, 0.8651, 1.124, 0.4252, 1.339, 0.9775, 0.8162, 1.329, 0.4203, 1111111111111111, 50, 70, 391, 1/785, 46.960734367370605, False
0.3763, 0.6794, 0.5865, 0.5914, 0, 0.9238, 0.4741, 0.6891, 0.8651, 1.129, 0.4252, 1.339, 0.9775, 0.826, 1.329, 0.4252, 1111111111111111, 50, 70, 392, 1/785, 47.08257246017456, False
0.3763, 0.6794, 0.5816, 0.5914, 0, 0.9286, 0.4741, 0.694, 0.87, 1.129, 0.4252, 1.339, 0.9775, 0.8211, 1.329, 0.4252, 1111111111111111, 50, 70, 393, 1/785, 47.20250487327576, False
0.3763, 0.6794, 0.5865, 0.5914, 0, 0.9238, 0.4741, 0.694, 0.8651, 1.129, 0.4252, 1.344, 0.9824, 0.826, 1.329, 0.4252, 1111111111111111, 50, 70, 394, 1/785, 47.32162690162659, False
0.3763, 0.6843, 0.5865, 0.5963, 0, 0.9286, 0.4741, 0.694, 0.87, 1.129, 0.4203, 1.344, 0.9824, 0.826, 1.329, 0.4252, 1111111111111111, 50, 70, 395, 1/785, 47.44315528869629, False
0.3812, 0.6843, 0.5865, 0.5963, 0, 0.9286, 0.4741, 0.694, 0.8651, 1.129, 0.4252, 1.344, 0.9824, 0.826, 1.334, 0.4252, 1111111111111111, 50, 70, 396, 1/785, 47.55925130844116, False
0.3812, 0.6843, 0.5865, 0.5963, 0, 0.9286, 0.4741, 0.694, 0.8651, 1.129, 0.4252, 1.344, 0.9824, 0.826, 1.329, 0.4252, 1111111111111111, 50, 70, 397, 1/785, 47.68355870246887, False
0.3812, 0.6891, 0.5865, 0.6012, 0, 0.9335, 0.479, 0.694, 0.8749, 1.129, 0.4252, 1.344, 0.9873, 0.8309, 1.334, 0.4252, 1111111111111111, 50, 70, 398, 1/785, 47.80441737174988, False
0.3763, 0.6843, 0.5865, 0.5963, 0, 0.9335, 0.479, 0.6989, 0.8749, 1.129, 0.4301, 1.344, 0.9873, 0.8309, 1.334, 0.4252, 1111111111111111, 50, 70, 399, 1/785, 47.92286157608032, False
0.3812, 0.6891, 0.5914, 0.5963, 0, 0.9335, 0.479, 0.6989, 0.87, 1.129, 0.4252, 1.344, 0.9873, 0.826, 1.334, 0.4252, 1111111111111111, 50, 70, 400, 1/785, 48.04456877708435, False
0.3812, 0.6891, 0.5914, 0.5963, 0, 0.9335, 0.4839, 0.6989, 0.87, 1.129, 0.4301, 1.344, 0.9873, 0.8309, 1.334, 0.4252, 1111111111111111, 50, 70, 401, 1/785, 48.16465163230896, False
0.3812, 0.6843, 0.5914, 0.5963, 0, 0.9335, 0.479, 0.6989, 0.8749, 1.129, 0.4301, 1.349, 0.9922, 0.8358, 1.339, 0.4301, 1111111111111111, 50, 70, 402, 1/785, 48.28349447250366, False
0.3812, 0.6891, 0.5914, 0.5963, 0, 0.9335, 0.4839, 0.6989, 0.8749, 1.129, 0.4301, 1.349, 0.9922, 0.8309, 1.339, 0.4252, 1111111111111111, 50, 70, 403, 1/785, 48.40548348426819, False
0.3861, 0.6891, 0.5914, 0.6012, 0, 0.9335, 0.479, 0.7038, 0.8749, 1.129, 0.4301, 1.349, 0.9922, 0.8358, 1.339, 0.4301, 1111111111111111, 50, 70, 404, 1/785, 48.52546691894531, False
0.3861, 0.6891, 0.5914, 0.6012, 0, 0.9335, 0.479, 0.7038, 0.8749, 1.134, 0.4301, 1.349, 0.9922, 0.8358, 1.344, 0.4301, 1111111111111111, 50, 70, 405, 1/785, 48.644413471221924, False
0.3812, 0.694, 0.5914, 0.6012, 0, 0.9384, 0.479, 0.7038, 0.8798, 1.134, 0.4301, 1.349, 0.9971, 0.8358, 1.339, 0.4252, 1111111111111111, 50, 70, 406, 1/785, 48.766212701797485, False
0.3812, 0.694, 0.5963, 0.6012, 0, 0.9384, 0.4839, 0.7038, 0.8798, 1.134, 0.4301, 1.349, 0.9971, 0.8358, 1.339, 0.4301, 1111111111111111, 50, 70, 407, 1/785, 48.88505721092224, False
0.3812, 0.694, 0.5914, 0.6012, 0, 0.9384, 0.4839, 0.7087, 0.8798, 1.134, 0.435, 1.349, 1.002, 0.8358, 1.344, 0.4301, 1111111111111111, 50, 70, 408, 1/785, 49.0061411857605, False
0.3861, 0.694, 0.5963, 0.6012, 0, 0.9384, 0.4888, 0.7087, 0.8847, 1.134, 0.4301, 1.354, 0.9971, 0.8407, 1.344, 0.4301, 1111111111111111, 50, 70, 409, 1/785, 49.126667976379395, False
0.3861, 0.694, 0.5963, 0.6012, 0, 0.9384, 0.4839, 0.7038, 0.8798, 1.134, 0.435, 1.354, 1.002, 0.8407, 1.344, 0.435, 1111111111111111, 50, 70, 410, 1/785, 49.24600553512573, False
0.3861, 0.694, 0.6012, 0.6012, 0, 0.9384, 0.4888, 0.7087, 0.8798, 1.134, 0.4301, 1.354, 0.9971, 0.8407, 1.344, 0.4301, 1111111111111111, 50, 70, 411, 1/785, 49.36727690696716, False
0.3861, 0.694, 0.5963, 0.6061, 0, 0.9384, 0.4888, 0.7087, 0.8798, 1.134, 0.435, 1.354, 1.002, 0.8456, 1.349, 0.435, 1111111111111111, 50, 70, 412, 1/785, 49.4876971244812, False
0.3861, 0.6989, 0.5963, 0.6061, 0, 0.9433, 0.4888, 0.7136, 0.8847, 1.139, 0.435, 1.359, 1.002, 0.8456, 1.349, 0.4301, 1111111111111111, 50, 70, 413, 1/785, 49.60689163208008, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9433, 0.4888, 0.7087, 0.8798, 1.139, 0.435, 1.354, 1.002, 0.8456, 1.349, 0.4301, 1111111111111111, 50, 70, 414, 1/785, 49.72802710533142, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9433, 0.4888, 0.7136, 0.8847, 1.134, 0.435, 1.354, 1.007, 0.8456, 1.349, 0.4301, 1111111111111111, 50, 70, 415, 1/785, 49.84854984283447, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9433, 0.4936, 0.7136, 0.8895, 1.139, 0.435, 1.359, 1.007, 0.8456, 1.349, 0.435, 1111111111111111, 50, 70, 416, 1/785, 49.967069149017334, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9433, 0.4936, 0.7136, 0.8895, 1.139, 0.4399, 1.359, 1.007, 0.8504, 1.349, 0.435, 1111111111111111, 50, 70, 417, 1/785, 50.08882761001587, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9482, 0.4936, 0.7136, 0.8895, 1.139, 0.435, 1.359, 1.007, 0.8504, 1.349, 0.435, 1111111111111111, 50, 70, 418, 1/785, 50.20762395858765, False
0.3861, 0.6989, 0.6012, 0.6061, 0, 0.9433, 0.4936, 0.7185, 0.8895, 1.139, 0.4399, 1.359, 1.012, 0.8553, 1.354, 0.435, 1111111111111111, 50, 70, 419, 1/785, 50.32837414741516, False
0.3861, 0.6989, 0.6061, 0.6109, 0, 0.9482, 0.4936, 0.7136, 0.8895, 1.139, 0.4399, 1.359, 1.007, 0.8504, 1.354, 0.435, 1111111111111111, 50, 70, 420, 1/785, 50.44965744018555, False
0.391, 0.7038, 0.6012, 0.6109, 0, 0.9433, 0.4936, 0.7185, 0.8895, 1.139, 0.435, 1.359, 1.012, 0.8504, 1.354, 0.435, 1111111111111111, 50, 70, 421, 1/785, 50.568352699279785, False
0.391, 0.7038, 0.6061, 0.6109, 0, 0.9482, 0.4936, 0.7185, 0.8895, 1.139, 0.4399, 1.359, 1.012, 0.8553, 1.354, 0.4399, 1111111111111111, 50, 70, 422, 1/785, 50.690067291259766, False
0.391, 0.7038, 0.6061, 0.6109, 0, 0.9482, 0.4936, 0.7185, 0.8895, 1.139, 0.4399, 1.359, 1.012, 0.8553, 1.354, 0.435, 1111111111111111, 50, 70, 423, 1/785, 50.81037664413452, False
0.391, 0.7087, 0.6012, 0.6158, 0, 0.9482, 0.4936, 0.7185, 0.8944, 1.139, 0.4399, 1.364, 1.012, 0.8553, 1.354, 0.435, 1111111111111111, 50, 70, 424, 1/785, 50.92962718009949, False
0.391, 0.7038, 0.6061, 0.6109, 0, 0.9482, 0.4985, 0.7185, 0.8944, 1.139, 0.4399, 1.364, 1.017, 0.8553, 1.359, 0.435, 1111111111111111, 50, 70, 425, 1/785, 51.05097794532776, False
0.391, 0.7038, 0.6109, 0.6109, 0, 0.9531, 0.4985, 0.7185, 0.8993, 1.139, 0.4448, 1.364, 1.017, 0.8602, 1.354, 0.4399, 1111111111111111, 50, 70, 426, 1/785, 51.17136240005493, False
0.391, 0.7087, 0.6061, 0.6109, 0, 0.9531, 0.4985, 0.7234, 0.8944, 1.144, 0.4399, 1.369, 1.022, 0.8553, 1.359, 0.4399, 1111111111111111, 50, 70, 427, 1/785, 51.29007863998413, False
0.3959, 0.7087, 0.6109, 0.6109, 0, 0.9531, 0.4985, 0.7234, 0.8944, 1.144, 0.4399, 1.364, 1.017, 0.8602, 1.359, 0.4399, 1111111111111111, 50, 70, 428, 1/785, 51.41187810897827, False
0.391, 0.7038, 0.6061, 0.6158, 0, 0.9531, 0.4985, 0.7234, 0.8944, 1.139, 0.4399, 1.369, 1.022, 0.8602, 1.364, 0.4399, 1111111111111111, 50, 70, 429, 1/785, 51.530364751815796, False
0.391, 0.7087, 0.6061, 0.6207, 0, 0.958, 0.4985, 0.7234, 0.8993, 1.144, 0.4399, 1.364, 1.022, 0.8602, 1.364, 0.4399, 1111111111111111, 50, 70, 430, 1/785, 51.65087604522705, False
0.391, 0.7136, 0.6109, 0.6158, 0, 0.9531, 0.4936, 0.7234, 0.8993, 1.144, 0.4448, 1.364, 1.026, 0.8602, 1.369, 0.4399, 1111111111111111, 50, 70, 431, 1/785, 51.772358894348145, False
0.391, 0.7136, 0.6109, 0.6207, 0, 0.958, 0.4985, 0.7234, 0.8993, 1.144, 0.4448, 1.364, 1.026, 0.8651, 1.364, 0.4399, 1111111111111111, 50, 70, 432, 1/785, 51.89134097099304, False
0.391, 0.7136, 0.6109, 0.6158, 0, 0.958, 0.4985, 0.7283, 0.8993, 1.139, 0.4448, 1.364, 1.026, 0.8651, 1.364, 0.4448, 1111111111111111, 50, 70, 433, 1/785, 52.012842655181885, False
0.3959, 0.7136, 0.6109, 0.6207, 0, 0.9531, 0.4985, 0.7283, 0.8993, 1.139, 0.4448, 1.369, 1.026, 0.8651, 1.364, 0.4399, 1111111111111111, 50, 70, 434, 1/785, 52.133246183395386, False
0.3959, 0.7136, 0.6158, 0.6158, 0, 0.958, 0.5034, 0.7234, 0.9042, 1.144, 0.4448, 1.369, 1.026, 0.8651, 1.364, 0.4399, 1111111111111111, 50, 70, 435, 1/785, 52.25198531150818, False
0.3959, 0.7136, 0.6109, 0.6158, 0, 0.958, 0.5034, 0.7283, 0.9042, 1.144, 0.4448, 1.373, 1.026, 0.87, 1.369, 0.4448, 1111111111111111, 50, 70, 436, 1/785, 52.37379050254822, False
0.3959, 0.7185, 0.6158, 0.6207, 0, 0.958, 0.5034, 0.7283, 0.9042, 1.144, 0.4448, 1.369, 1.026, 0.87, 1.369, 0.4448, 1111111111111111, 50, 70, 437, 1/785, 52.49296808242798, False
0.3959, 0.7136, 0.6109, 0.6207, 0, 0.958, 0.5034, 0.7331, 0.9042, 1.144, 0.4497, 1.369, 1.036, 0.87, 1.369, 0.4399, 1111111111111111, 50, 70, 438, 1/785, 52.613115549087524, False
0.3959, 0.7185, 0.6158, 0.6256, 0, 0.958, 0.5034, 0.7331, 0.9042, 1.144, 0.4448, 1.369, 1.031, 0.87, 1.369, 0.4448, 1111111111111111, 50, 70, 439, 1/785, 52.73441767692566, False
0.3959, 0.7185, 0.6158, 0.6256, 0, 0.9629, 0.5034, 0.7331, 0.9091, 1.144, 0.4497, 1.369, 1.031, 0.8749, 1.369, 0.4448, 1111111111111111, 50, 70, 440, 1/785, 52.854902029037476, False
0.3959, 0.7185, 0.6158, 0.6207, 0, 0.958, 0.5083, 0.7331, 0.9091, 1.144, 0.4497, 1.373, 1.036, 0.87, 1.373, 0.4448, 1111111111111111, 50, 70, 441, 1/785, 52.97346329689026, False
0.3959, 0.7185, 0.6158, 0.6207, 0, 0.958, 0.5034, 0.7331, 0.9091, 1.144, 0.4497, 1.373, 1.036, 0.8749, 1.373, 0.4497, 1111111111111111, 50, 70, 442, 1/785, 53.09534549713135, False
0.3959, 0.7185, 0.6207, 0.6207, 0, 0.9629, 0.5083, 0.7331, 0.9091, 1.149, 0.4497, 1.378, 1.036, 0.8749, 1.369, 0.4448, 1111111111111111, 50, 70, 443, 1/785, 53.214088439941406, False
0.4008, 0.7234, 0.6158, 0.6256, 0, 0.958, 0.5034, 0.7331, 0.9091, 1.149, 0.4497, 1.373, 1.036, 0.8749, 1.373, 0.4448, 1111111111111111, 50, 70, 444, 1/785, 53.336004972457886, False
0.4008, 0.7185, 0.6207, 0.6256, 0, 0.9629, 0.5083, 0.738, 0.9091, 1.149, 0.4497, 1.373, 1.036, 0.8749, 1.373, 0.4497, 1111111111111111, 50, 70, 445, 1/785, 53.45600867271423, False
0.4008, 0.7185, 0.6158, 0.6256, 0, 0.9629, 0.5083, 0.738, 0.914, 1.149, 0.4497, 1.378, 1.041, 0.8798, 1.373, 0.4448, 1111111111111111, 50, 70, 446, 1/785, 53.575042724609375, False
0.4008, 0.7234, 0.6207, 0.6305, 0, 0.9677, 0.5083, 0.738, 0.914, 1.149, 0.4497, 1.373, 1.036, 0.8798, 1.373, 0.4448, 1111111111111111, 50, 70, 447, 1/785, 53.69681477546692, False
0.4008, 0.7234, 0.6207, 0.6256, 0, 0.9629, 0.5083, 0.738, 0.914, 1.149, 0.4545, 1.373, 1.041, 0.8749, 1.373, 0.4448, 1111111111111111, 50, 70, 448, 1/785, 53.816978216171265, False
0.4008, 0.7234, 0.6207, 0.6256, 0, 0.9677, 0.5083, 0.738, 0.914, 1.149, 0.4497, 1.378, 1.041, 0.8798, 1.378, 0.4497, 1111111111111111, 50, 70, 449, 1/785, 53.935606241226196, False
0.4008, 0.7234, 0.6207, 0.6256, 0, 0.9677, 0.5132, 0.738, 0.914, 1.149, 0.4545, 1.378, 1.046, 0.8847, 1.378, 0.4497, 1111111111111111, 50, 70, 450, 1/785, 54.05740761756897, False
0.4057, 0.7283, 0.6256, 0.6256, 0, 0.9677, 0.5132, 0.7429, 0.9189, 1.149, 0.4545, 1.378, 1.046, 0.8798, 1.378, 0.4497, 1111111111111111, 50, 70, 451, 1/785, 54.17769002914429, False
0.4008, 0.7234, 0.6207, 0.6256, 0, 0.9677, 0.5132, 0.7429, 0.9189, 1.149, 0.4545, 1.373, 1.046, 0.8798, 1.378, 0.4497, 1111111111111111, 50, 70, 452, 1/785, 54.29639673233032, False
0.4008, 0.7283, 0.6256, 0.6305, 0, 0.9677, 0.5132, 0.7429, 0.9189, 1.149, 0.4497, 1.378, 1.046, 0.8847, 1.383, 0.4497, 1111111111111111, 50, 70, 453, 1/785, 54.41848921775818, False
0.4057, 0.7283, 0.6256, 0.6305, 0, 0.9677, 0.5132, 0.738, 0.9189, 1.149, 0.4497, 1.378, 1.046, 0.8847, 1.383, 0.4497, 1111111111111111, 50, 70, 454, 1/785, 54.535913944244385, False
0.4057, 0.7283, 0.6256, 0.6305, 0, 0.9726, 0.5181, 0.7429, 0.9189, 1.149, 0.4545, 1.383, 1.051, 0.8847, 1.383, 0.4497, 1111111111111111, 50, 70, 455, 1/785, 54.656325578689575, False
0.4057, 0.7283, 0.6256, 0.6305, 0, 0.9677, 0.5181, 0.7429, 0.9189, 1.149, 0.4545, 1.378, 1.046, 0.8847, 1.378, 0.4497, 1111111111111111, 50, 70, 456, 1/785, 54.777899980545044, False
0.4057, 0.7283, 0.6256, 0.6305, 0, 0.9677, 0.5181, 0.7527, 0.9189, 1.149, 0.4545, 1.378, 1.051, 0.8847, 1.383, 0.4497, 1111111111111111, 50, 70, 457, 1/785, 54.8969304561615, False
0.4057, 0.7283, 0.6256, 0.6305, 0, 0.9726, 0.5181, 0.7478, 0.9238, 1.153, 0.4545, 1.383, 1.051, 0.8895, 1.383, 0.4497, 1111111111111111, 50, 70, 458, 1/785, 55.01847982406616, False
0.4057, 0.7331, 0.6256, 0.6354, 0, 0.9726, 0.5181, 0.7478, 0.9238, 1.153, 0.4545, 1.383, 1.056, 0.8895, 1.388, 0.4545, 1111111111111111, 50, 70, 459, 1/785, 55.13870310783386, False
0.4057, 0.7331, 0.6256, 0.6354, 0, 0.9726, 0.5181, 0.7478, 0.9238, 1.149, 0.4545, 1.383, 1.056, 0.8944, 1.388, 0.4545, 1111111111111111, 50, 70, 460, 1/785, 55.25736856460571, False
0.4057, 0.7331, 0.6256, 0.6305, 0, 0.9775, 0.5181, 0.7478, 0.9238, 1.149, 0.4545, 1.383, 1.056, 0.8895, 1.383, 0.4545, 1111111111111111, 50, 70, 461, 1/785, 55.3801691532135, False
0.4106, 0.7283, 0.6305, 0.6354, 0, 0.9775, 0.5181, 0.7478, 0.9238, 1.153, 0.4594, 1.383, 1.056, 0.8944, 1.383, 0.4545, 1111111111111111, 50, 70, 462, 1/785, 55.500768184661865, False
0.4057, 0.7331, 0.6305, 0.6354, 0, 0.9726, 0.523, 0.7478, 0.9238, 1.153, 0.4545, 1.388, 1.056, 0.8895, 1.388, 0.4545, 1111111111111111, 50, 70, 463, 1/785, 55.619224071502686, False
0.4106, 0.7331, 0.6305, 0.6354, 0, 0.9775, 0.523, 0.7527, 0.9238, 1.153, 0.4594, 1.388, 1.061, 0.8944, 1.388, 0.4545, 1111111111111111, 50, 70, 464, 1/785, 55.74095869064331, False
0.4057, 0.7331, 0.6305, 0.6354, 0, 0.9775, 0.523, 0.7527, 0.9238, 1.153, 0.4594, 1.388, 1.061, 0.8944, 1.388, 0.4545, 1111111111111111, 50, 70, 465, 1/785, 55.8600640296936, False
0.4057, 0.7331, 0.6305, 0.6354, 0, 0.9775, 0.523, 0.7527, 0.9286, 1.153, 0.4545, 1.388, 1.061, 0.8944, 1.393, 0.4545, 1111111111111111, 50, 70, 466, 1/785, 55.98008894920349, False
0.4057, 0.738, 0.6305, 0.6354, 0, 0.9775, 0.523, 0.7527, 0.9286, 1.153, 0.4594, 1.388, 1.065, 0.8993, 1.393, 0.4594, 1111111111111111, 50, 70, 467, 1/785, 56.102072954177856, False
0.4106, 0.7331, 0.6305, 0.6354, 0, 0.9775, 0.523, 0.7527, 0.9286, 1.153, 0.4594, 1.388, 1.061, 0.8993, 1.393, 0.4545, 1111111111111111, 50, 70, 468, 1/785, 56.22100257873535, False
0.4106, 0.738, 0.6305, 0.6354, 0, 0.9775, 0.5279, 0.7527, 0.9286, 1.153, 0.4594, 1.388, 1.065, 0.8993, 1.393, 0.4594, 1111111111111111, 50, 70, 469, 1/785, 56.342195987701416, False
0.4057, 0.7331, 0.6305, 0.6354, 0, 0.9824, 0.523, 0.7576, 0.9286, 1.153, 0.4594, 1.388, 1.061, 0.8993, 1.393, 0.4545, 1111111111111111, 50, 70, 470, 1/785, 56.46268939971924, False
0.4106, 0.738, 0.6354, 0.6403, 0, 0.9775, 0.5279, 0.7527, 0.9286, 1.153, 0.4594, 1.388, 1.065, 0.8993, 1.393, 0.4545, 1111111111111111, 50, 70, 471, 1/785, 56.58141732215881, False
0.4057, 0.738, 0.6305, 0.6403, 0, 0.9824, 0.5279, 0.7576, 0.9335, 1.153, 0.4643, 1.388, 1.07, 0.8993, 1.393, 0.4594, 1111111111111111, 50, 70, 472, 1/785, 56.70301795005798, False
0.4106, 0.7429, 0.6354, 0.6403, 0, 0.9824, 0.5279, 0.7576, 0.9335, 1.153, 0.4594, 1.388, 1.065, 0.8993, 1.393, 0.4594, 1111111111111111, 50, 70, 473, 1/785, 56.82374882698059, False
0.4106, 0.738, 0.6354, 0.6403, 0, 0.9775, 0.5279, 0.7576, 0.9335, 1.153, 0.4643, 1.388, 1.065, 0.9042, 1.393, 0.4594, 1111111111111111, 50, 70, 474, 1/785, 56.9422721862793, False
0.4106, 0.7429, 0.6354, 0.6354, 0, 0.9824, 0.5279, 0.7576, 0.9335, 1.153, 0.4643, 1.388, 1.065, 0.9042, 1.393, 0.4594, 1111111111111111, 50, 70, 475, 1/785, 57.06387782096863, False
0.4106, 0.7429, 0.6354, 0.6403, 0, 0.9824, 0.5279, 0.7576, 0.9335, 1.158, 0.4643, 1.393, 1.07, 0.9042, 1.393, 0.4594, 1111111111111111, 50, 70, 476, 1/785, 57.184093952178955, False
0.4154, 0.7429, 0.6403, 0.6403, 0, 0.9873, 0.5279, 0.7576, 0.9335, 1.153, 0.4643, 1.393, 1.07, 0.9042, 1.398, 0.4594, 1111111111111111, 50, 70, 477, 1/785, 57.30285716056824, False
0.4154, 0.7429, 0.6354, 0.6403, 0, 0.9824, 0.5279, 0.7625, 0.9335, 1.153, 0.4643, 1.393, 1.07, 0.9042, 1.398, 0.4594, 1111111111111111, 50, 70, 478, 1/785, 57.4247612953186, False
0.4106, 0.7429, 0.6354, 0.6403, 0, 0.9824, 0.5279, 0.7625, 0.9335, 1.158, 0.4643, 1.393, 1.07, 0.9042, 1.398, 0.4594, 1111111111111111, 50, 70, 479, 1/785, 57.54348039627075, False
0.4106, 0.7429, 0.6403, 0.6452, 0, 0.9824, 0.5327, 0.7625, 0.9384, 1.158, 0.4643, 1.393, 1.075, 0.9042, 1.398, 0.4594, 1111111111111111, 50, 70, 480, 1/785, 57.66487121582031, False
0.4106, 0.7478, 0.6403, 0.6452, 0, 0.9873, 0.5327, 0.7625, 0.9384, 1.153, 0.4643, 1.393, 1.075, 0.9091, 1.398, 0.4594, 1111111111111111, 50, 70, 481, 1/785, 57.78570890426636, False
0.4154, 0.7429, 0.6403, 0.6452, 0, 0.9873, 0.5327, 0.7674, 0.9384, 1.158, 0.4692, 1.398, 1.08, 0.9091, 1.403, 0.4594, 1111111111111111, 50, 70, 482, 1/785, 57.90432143211365, False
